Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad
2024-02-01,Facebook Ads,02.07.23wide_DE,101,0.72,1,wide,bloggersvideo3com
2024-02-01,Facebook Ads,07.07.23LAL_DE,11,0.13,1,LAL1,bloggersvideo5com
2024-02-01,Facebook Ads,02.07.23wide_DE,1840,15.52,30,wide,bloggersvideo9com
2024-02-01,Tiktok Ads,12.07.2023wide_DE,1611,5.12,9,wide,bloggersvideo4com
2024-02-01,Tiktok Ads,12.07.2023wide_DE,3223,9.9,23,wide,bloggersvideo9com
2024-02-02,Facebook Ads,30.11.23wide_DE,949,11.08,20,wide,b1de
2024-02-02,Youtube Ads,youtube_shorts_DE,526,1.88,1,Com_august,bloggersvideo3com
2024-02-02,Google Ads,performancemax_eng_DE,135542,201.25,1193,,
2024-02-02,Facebook Ads,04.07.23recentlymoved_DE,614,4.86,16,recentlymoved,bloggersvideo9com
2024-02-02,Facebook Ads,12.09.23interests_Uxui_DE,51,0.54,0,interest_programming_WebDev,v11comwebdev
2024-02-02,Partnership,,0,0.0,2,,
2024-02-02,Youtube Ads,youtube_shorts_DE,45,0.78,0,Com_august,bloggersvideo8com
2024-02-02,Facebook Ads,03.07.23women,138,1.94,0,women,bloggersvideo8com
2024-02-02,Facebook Ads,12.09.23interests_Uxui_DE,1,0.0,0,interest_work_WebDev,v11comwebdev
2024-02-02,Youtube Ads,youtube_shorts_DE,513,4.05,0,Com_august,bloggersvideo5com
2024-02-02,Organic,,0,0.0,299,,
2024-02-02,Youtube Ads,,0,0.0,0,,
2024-02-02,Facebook Ads,02.07.23wide_DE,165,1.43,0,wide,bloggersvideo3com
2024-02-02,Facebook Ads,30.11.23wide_DE,89,0.94,1,wide,b3de
2024-02-02,Facebook Ads,24.09.23retargeting_DE,901,8.93,14,retargeting,bloggersvideo5
2024-02-02,SMM,,0,0.0,95,,
2024-02-02,Tiktok Ads,12.07.2023wide_DE,81,0.16,0,wide,bloggersvideo10com_python
2024-02-02,Facebook Ads,02.07.23wide_DE,64,0.32,1,wide,bloggersvideo5com
2024-02-02,Facebook Ads,12.09.23interests_Uxui_DE,535,4.21,4,interest_work_WebDev,bloggersvideo5
2024-02-02,Facebook Ads,,0,0.0,0,,
2024-02-02,Facebook Ads,04.07.23recentlymoved_DE,782,8.54,9,recentlymoved,bloggersvideo8com
2024-02-02,Tiktok Ads,12.07.2023wide_DE,2726,6.1,27,wide,bloggersvideo4com
2024-02-02,Youtube Ads,youtube_shorts_DE,155,1.68,1,Com_august,bloggersvideo2python
2024-02-02,Telegram posts,,2270,53.2,97,,
2024-02-02,Facebook Ads,04.07.23recentlymoved_DE,2,0.0,0,recentlymoved,v13com_python
2024-02-02,Facebook Ads,24.09.23retargeting_DE,109,0.83,3,retargeting,v11comwebdev
2024-02-02,Facebook Ads,30.11.23wide_DE,7,0.05,0,wide,b4de
2024-02-02,Facebook Ads,03.07.23women,509,3.95,9,women,bloggersvideo3com
2024-02-02,Telegram posts,,0,0.0,0,,
2024-02-02,Webinar,,0,0.0,0,,
2024-02-02,Facebook Ads,03.07.23women,4,0.04,0,women,bloggersvideo5com
2024-02-02,Facebook Ads,04.07.23recentlymoved_DE,46,0.42,2,recentlymoved,bloggersvideo3com
2024-02-02,Bloggers,,0,0.0,0,,
2024-02-02,CRM,,0,0.0,59,,
2024-02-02,Facebook Ads,02.07.23wide_DE,1,0.0,0,wide,v13com_python
2024-02-02,Google Ads,,0,0.0,0,,
2024-02-02,Youtube Ads,youtube_shorts_DE,12453,31.29,57,Com_august,bloggersvideo9com
2024-02-02,Bloggers,,916,0.0,4,,
2024-02-02,Facebook Ads,07.07.23LAL_DE,200,1.55,5,LAL1,bloggersvideo3com
2024-02-02,Facebook Ads,02.07.23wide_DE,638,7.25,8,wide,bloggersvideo8com
2024-02-02,Tiktok Ads,12.07.2023wide_DE,450,1.26,2,wide,bloggersvideo8com
2024-02-02,Facebook Ads,12.09.23interests_Uxui_DE,750,6.7,7,interest_programming_WebDev,bloggersvideo5
2024-02-02,Facebook Ads,02.07.23wide_DE,4,0.04,0,wide,v12com_python
2024-02-02,Tiktok Ads,,0,0.0,0,,
2024-02-02,Tiktok Ads,12.07.2023wide_DE,3183,8.68,22,wide,bloggersvideo9com
2024-02-02,Facebook Ads,04.07.23recentlymoved_DE,4,0.04,0,recentlymoved,bloggersvideo5com
2024-02-02,Facebook Ads,07.07.23LAL_DE,425,4.07,7,LAL1,bloggersvideo8com
2024-02-02,Tiktok Ads,12.07.2023wide_DE,290,0.78,3,wide,v12com_python
2024-02-02,Facebook Ads,07.07.23LAL_DE,861,6.64,6,LAL1,bloggersvideo9com
2024-02-02,Tiktok Ads,12.07.2023wide_DE,4263,9.71,31,wide,v13com_python
2024-02-02,Tiktok Ads,12.07.2023wide_DE,513,1.31,7,wide,bloggersvideo5
2024-02-02,Facebook Ads,02.07.23wide_DE,1475,12.4,20,wide,bloggersvideo9com
2024-02-02,Facebook Ads,03.07.23women,724,5.38,14,women,bloggersvideo9com
2024-02-02,Facebook Ads,02.07.23wide_DE,2,0.0,0,wide,bloggersvideo10com_python
2024-02-02,Facebook Ads,07.07.23LAL_DE,28,0.31,1,LAL1,bloggersvideo5com
2024-02-02,Facebook Ads,30.11.23wide_DE,28,0.36,2,wide,b2de
2024-02-03,Facebook Ads,03.07.23women,97,1.75,2,women,bloggersvideo8com
2024-02-03,Youtube Ads,youtube_shorts_DE,848,5.22,9,Com_august,bloggersvideo5com
2024-02-03,Telegram posts,,1361,3.2,55,,
2024-02-03,Facebook Ads,12.09.23interests_Uxui_DE,35,0.46,0,interest_programming_WebDev,v11comwebdev
2024-02-03,Facebook Ads,02.07.23wide_DE,483,5.62,7,wide,bloggersvideo8com
2024-02-03,Facebook Ads,07.07.23LAL_DE,187,1.9,3,LAL1,bloggersvideo3com
2024-02-03,Tiktok Ads,12.07.2023wide_DE,3370,7.93,21,wide,bloggersvideo9com
2024-02-03,Youtube Ads,,0,0.0,0,,
2024-02-03,Youtube Ads,youtube_shorts_DE,19714,39.73,84,Com_august,bloggersvideo9com
2024-02-03,SMM,,0,0.0,47,,
2024-02-03,Facebook Ads,02.07.23wide_DE,136,1.44,2,wide,bloggersvideo3com
2024-02-03,Facebook Ads,07.07.23LAL_DE,325,3.65,4,LAL1,bloggersvideo8com
2024-02-03,Facebook Ads,24.09.23retargeting_DE,972,9.19,14,retargeting,bloggersvideo5
2024-02-03,Facebook Ads,04.07.23recentlymoved_DE,709,5.74,12,recentlymoved,bloggersvideo9com
2024-02-03,Telegram posts,,0,0.0,0,,
2024-02-03,Youtube Ads,youtube_shorts_DE,536,2.33,4,Com_august,bloggersvideo2python
2024-02-03,Google Ads,,0,0.0,0,,
2024-02-03,Facebook Ads,,0,0.0,0,,
2024-02-03,Bloggers,,0,0.0,0,,
2024-02-03,Facebook Ads,02.07.23wide_DE,3,0.05,0,wide,v12com_python
2024-02-03,Google Ads,performancemax_eng_DE,102826,186.46,860,,
2024-02-03,Bloggers,,480,0.0,3,,
2024-02-03,CRM,,0,0.0,39,,
2024-02-03,Facebook Ads,30.11.23wide_DE,104,1.01,3,wide,b2de
2024-02-03,Partnership,,0,0.0,0,,
2024-02-03,Webinar,01.02.24wide_webinar_DE,2927,33.14,24,wide,v1webinar
2024-02-03,Youtube Ads,youtube_shorts_DE,6511,8.73,30,Com_august,bloggersvideo3com
2024-02-03,Webinar,01.02.24wide_webinar_DE,771,6.4,4,wide,v2webinar
2024-02-03,Organic,,0,0.0,165,,
2024-02-03,Facebook Ads,30.11.23wide_DE,958,11.45,13,wide,b1de
2024-02-03,Webinar,,0,0.0,0,,
2024-02-03,Facebook Ads,03.07.23women,9,0.07,0,women,bloggersvideo5com
2024-02-03,Webinar,15.11.23wide_webinar_DE,6336,18.26,29,wide,v1webinar
2024-02-03,Facebook Ads,30.11.23wide_DE,73,0.78,1,wide,b3de
2024-02-03,Facebook Ads,30.11.23wide_DE,28,0.2,0,wide,b4de
2024-02-03,Facebook Ads,12.09.23interests_Uxui_DE,613,4.28,10,interest_work_WebDev,bloggersvideo5
2024-02-03,Tiktok Ads,12.07.2023wide_DE,88,0.13,1,wide,bloggersvideo10com_python
2024-02-03,Tiktok Ads,12.07.2023wide_DE,578,1.45,5,wide,bloggersvideo5
2024-02-03,Facebook Ads,02.07.23wide_DE,1598,15.78,24,wide,bloggersvideo9com
2024-02-03,Facebook Ads,24.09.23retargeting_DE,98,0.9,0,retargeting,v11comwebdev
2024-02-03,Facebook Ads,03.07.23women,437,3.71,4,women,bloggersvideo3com
2024-02-03,Facebook Ads,04.07.23recentlymoved_DE,1,0.0,0,recentlymoved,bloggersvideo5com
2024-02-03,Tiktok Ads,,0,0.0,0,,
2024-02-03,Tiktok Ads,12.07.2023wide_DE,4295,9.07,27,wide,bloggersvideo4com
2024-02-03,Youtube Ads,youtube_shorts_DE,80,0.34,0,Com_august,bloggersvideo8com
2024-02-03,Tiktok Ads,12.07.2023wide_DE,193,0.42,0,wide,v12com_python
2024-02-03,Facebook Ads,04.07.23recentlymoved_DE,697,7.84,8,recentlymoved,bloggersvideo8com
2024-02-03,Facebook Ads,02.07.23wide_DE,33,0.2,0,wide,bloggersvideo5com
2024-02-03,Facebook Ads,07.07.23LAL_DE,922,7.8,10,LAL1,bloggersvideo9com
2024-02-03,Facebook Ads,07.07.23LAL_DE,14,0.08,1,LAL1,bloggersvideo5com
2024-02-03,Facebook Ads,03.07.23women,755,6.36,16,women,bloggersvideo9com
2024-02-03,Tiktok Ads,12.07.2023wide_DE,399,0.92,2,wide,bloggersvideo8com
2024-02-03,Tiktok Ads,12.07.2023wide_DE,3636,8.08,18,wide,v13com_python
2024-02-03,Facebook Ads,12.09.23interests_Uxui_DE,1,0.01,0,interest_work_WebDev,v11comwebdev
2024-02-03,Facebook Ads,12.09.23interests_Uxui_DE,873,7.32,11,interest_programming_WebDev,bloggersvideo5
2024-02-03,Facebook Ads,04.07.23recentlymoved_DE,69,0.65,1,recentlymoved,bloggersvideo3com
2024-02-04,Facebook Ads,12.09.23interests_Uxui_DE,626,4.99,3,interest_work_WebDev,bloggersvideo5
2024-02-04,Webinar,15.11.23wide_webinar_DE,8029,20.0,37,wide,v1webinar
2024-02-04,Google Ads,performancemax_eng_DE,118380,198.66,908,,
2024-02-04,Facebook Ads,12.09.23interests_Uxui_DE,854,7.24,16,interest_programming_WebDev,bloggersvideo5
2024-02-04,Bloggers,,0,0.0,0,,
2024-02-04,Facebook Ads,,0,0.0,0,,
2024-02-04,CRM,,0,0.0,28,,
2024-02-04,Webinar,01.02.24wide_webinar_DE,3076,33.78,33,wide,v1webinar
2024-02-04,Bloggers,,382,0.0,0,,
2024-02-04,Facebook Ads,24.09.23retargeting_DE,141,0.98,1,retargeting,v11comwebdev
2024-02-04,Organic,,0,0.0,171,,
2024-02-04,Webinar,,0,0.0,0,,
2024-02-04,Partnership,,0,0.0,1,,
2024-02-04,Youtube Ads,youtube_shorts_DE,905,6.78,9,Com_august,bloggersvideo5com
2024-02-04,Google Ads,,0,0.0,0,,
2024-02-04,Facebook Ads,03.07.23women,908,7.37,18,women,bloggersvideo9com
2024-02-04,Youtube Ads,youtube_shorts_DE,57,0.52,1,Com_august,bloggersvideo8com
2024-02-04,Tiktok Ads,,0,0.0,0,,
2024-02-04,Facebook Ads,02.07.23wide_DE,2,0.01,0,wide,v13com_python
2024-02-04,Facebook Ads,07.07.23LAL_DE,462,4.54,9,LAL1,bloggersvideo8com
2024-02-04,Facebook Ads,30.11.23wide_DE,889,11.64,18,wide,b1de
2024-02-04,Facebook Ads,04.07.23recentlymoved_DE,5,0.02,0,recentlymoved,bloggersvideo10com_python
2024-02-04,Tiktok Ads,12.07.2023wide_DE,2968,7.85,31,wide,bloggersvideo4com
2024-02-04,Facebook Ads,07.07.23LAL_DE,191,1.8,3,LAL1,bloggersvideo3com
2024-02-04,Facebook Ads,04.07.23recentlymoved_DE,79,0.7,3,recentlymoved,bloggersvideo3com
2024-02-04,Tiktok Ads,12.07.2023wide_DE,3006,8.27,24,wide,bloggersvideo9com
2024-02-04,Facebook Ads,03.07.23women,125,1.45,2,women,bloggersvideo8com
2024-02-04,Tiktok Ads,12.07.2023wide_DE,3174,8.38,31,wide,v13com_python
2024-02-04,Facebook Ads,04.07.23recentlymoved_DE,734,6.18,11,recentlymoved,bloggersvideo9com
2024-02-04,Webinar,01.02.24wide_webinar_DE,182,1.52,2,wide,v2webinar
2024-02-04,Facebook Ads,02.07.23wide_DE,2,0.02,0,wide,bloggersvideo10com_python
2024-02-04,Facebook Ads,24.09.23retargeting_DE,1233,10.07,11,retargeting,bloggersvideo5
2024-02-04,Facebook Ads,30.11.23wide_DE,14,0.12,0,wide,b4de
2024-02-04,Facebook Ads,30.11.23wide_DE,164,1.85,2,wide,b2de
2024-02-04,Tiktok Ads,12.07.2023wide_DE,633,1.69,2,wide,bloggersvideo5
2024-02-04,Tiktok Ads,12.07.2023wide_DE,139,0.33,0,wide,bloggersvideo10com_python
2024-02-04,Facebook Ads,04.07.23recentlymoved_DE,703,8.96,9,recentlymoved,bloggersvideo8com
2024-02-04,Facebook Ads,02.07.23wide_DE,1652,15.66,27,wide,bloggersvideo9com
2024-02-04,Facebook Ads,02.07.23wide_DE,563,6.78,6,wide,bloggersvideo8com
2024-02-04,Tiktok Ads,12.07.2023wide_DE,289,0.88,1,wide,bloggersvideo8com
2024-02-04,Facebook Ads,30.11.23wide_DE,88,0.95,0,wide,b3de
2024-02-04,Youtube Ads,youtube_shorts_DE,559,3.22,3,Com_august,bloggersvideo2python
2024-02-04,Telegram posts,,0,0.0,0,,
2024-02-04,Facebook Ads,02.07.23wide_DE,43,0.26,0,wide,bloggersvideo5com
2024-02-04,Facebook Ads,04.07.23recentlymoved_DE,2,0.0,0,recentlymoved,v12com_python
2024-02-04,Facebook Ads,07.07.23LAL_DE,5,0.01,0,LAL1,bloggersvideo5com
2024-02-04,Youtube Ads,youtube_shorts_DE,4229,7.47,18,Com_august,bloggersvideo3com
2024-02-04,SMM,,0,0.0,61,,
2024-02-04,Facebook Ads,12.09.23interests_Uxui_DE,53,0.72,1,interest_programming_WebDev,v11comwebdev
2024-02-04,Tiktok Ads,12.07.2023wide_DE,168,0.6,1,wide,v12com_python
2024-02-04,Youtube Ads,,0,0.0,0,,
2024-02-04,Facebook Ads,02.07.23wide_DE,146,1.68,2,wide,bloggersvideo3com
2024-02-04,Youtube Ads,youtube_shorts_DE,9870,24.63,57,Com_august,bloggersvideo9com
2024-02-04,Telegram posts,,657,3.2,46,,
2024-02-04,Facebook Ads,07.07.23LAL_DE,1026,7.79,9,LAL1,bloggersvideo9com
2024-02-04,Facebook Ads,03.07.23women,424,4.01,1,women,bloggersvideo3com
2024-02-05,Facebook Ads,12.09.23interests_Uxui_DE,590,4.52,13,interest_work_WebDev,bloggersvideo5
2024-02-05,Facebook Ads,03.07.23women,184,1.98,5,women,bloggersvideo8com
2024-02-05,Facebook Ads,03.07.23women,14,0.06,0,women,v14com - unactual
2024-02-05,Telegram posts,,4434,93.2,112,,
2024-02-05,Webinar,,0,0.0,0,,
2024-02-05,Webinar,01.02.24wide_webinar_DE,801,7.72,10,wide,v2webinar
2024-02-05,Partnership,,0,0.0,3,,
2024-02-05,Organic,,0,0.0,284,,
2024-02-05,Facebook Ads,02.07.23wide_DE,115,0.97,0,wide,v14com - unactual
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,1,0.01,0,recentlymoved,v12com_python
2024-02-05,Webinar,15.11.23wide_webinar_DE,2316,5.9,14,wide,v2webinar
2024-02-05,Facebook Ads,02.07.23wide_DE,21,0.17,0,wide,bloggersvideo5com
2024-02-05,Webinar,01.02.24wide_webinar_DE,2179,22.03,30,wide,v1webinar
2024-02-05,SMM,,0,0.0,62,,
2024-02-05,Facebook Ads,07.07.23LAL_DE,113,1.03,1,LAL1,bloggersvideo3com
2024-02-05,Facebook Ads,12.09.23interests_Uxui_DE,2,0.01,0,interest_work_WebDev,v11comwebdev
2024-02-05,Tiktok Ads,12.07.2023wide_DE,5827,13.88,50,wide,v13com_python
2024-02-05,Youtube Ads,youtube_shorts_DE,2126,5.72,14,Com_august,bloggersvideo9com
2024-02-05,Facebook Ads,02.07.23wide_DE,628,6.78,13,wide,bloggersvideo8com
2024-02-05,Tiktok Ads,12.07.2023wide_DE,2243,5.73,22,wide,bloggersvideo9com
2024-02-05,Youtube Ads,youtube_shorts_DE,1966,2.75,5,Com_august,bloggersvideo3com
2024-02-05,Youtube Ads,,0,0.0,0,,
2024-02-05,Tiktok Ads,12.07.2023wide_DE,412,1.11,5,wide,v16com
2024-02-05,Facebook Ads,03.07.23women,20,0.26,0,women,bloggersvideo3com
2024-02-05,Facebook Ads,12.09.23interests_Uxui_DE,33,0.4,0,interest_programming_WebDev,v11comwebdev
2024-02-05,CRM,,0,0.0,22,,
2024-02-05,Facebook Ads,03.07.23women,9,0.14,0,women,bloggersvideo5com
2024-02-05,Facebook Ads,12.09.23interests_Uxui_DE,795,7.54,13,interest_programming_WebDev,bloggersvideo5
2024-02-05,Facebook Ads,02.07.23wide_DE,38,0.28,0,wide,v15com
2024-02-05,Telegram posts,,0,0.0,0,,
2024-02-05,Webinar,15.11.23wide_webinar_DE,5529,15.52,38,wide,v1webinar
2024-02-05,Bloggers,,226,0.0,3,,
2024-02-05,Bloggers,,0,0.0,0,,
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,729,6.12,15,recentlymoved,bloggersvideo9com
2024-02-05,Facebook Ads,24.09.23retargeting_DE,1005,9.62,25,retargeting,bloggersvideo5
2024-02-05,Webinar,15.11.23wide_webinar_DE,1007,3.12,5,wide,v3webinar
2024-02-05,Google Ads,,0,0.0,0,,
2024-02-05,Webinar,01.02.24wide_webinar_DE,428,3.64,3,wide,v3webinar
2024-02-05,Facebook Ads,03.07.23women,27,0.14,0,women,v15com
2024-02-05,Facebook Ads,07.07.23LAL_DE,471,4.31,3,LAL1,bloggersvideo8com
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,649,7.38,8,recentlymoved,bloggersvideo8com
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,44,0.28,0,recentlymoved,v14com
2024-02-05,Tiktok Ads,12.07.2023wide_DE,1714,4.87,18,wide,bloggersvideo4com
2024-02-05,Facebook Ads,07.07.23LAL_DE,909,7.99,12,LAL1,bloggersvideo9com
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,1,0.02,0,recentlymoved,v13com_python
2024-02-05,Facebook Ads,02.07.23wide_DE,3,0.02,0,wide,v13com_python
2024-02-05,Tiktok Ads,12.07.2023wide_DE,108,0.36,0,wide,v12com_python
2024-02-05,Facebook Ads,02.07.23wide_DE,1489,14.24,21,wide,bloggersvideo9com
2024-02-05,Facebook Ads,07.07.23LAL_DE,1,0.0,0,LAL1,bloggersvideo5com
2024-02-05,Facebook Ads,02.07.23wide_DE,1,0.01,0,wide,v12com_python
2024-02-05,Google Ads,performancemax_eng_DE,87796,173.47,699,,
2024-02-05,Tiktok Ads,12.07.2023wide_DE,39,0.1,0,wide,bloggersvideo10com_python
2024-02-05,Facebook Ads,,0,0.0,0,,
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,3,0.01,0,recentlymoved,bloggersvideo5com
2024-02-05,Facebook Ads,03.07.23women,1147,9.66,23,women,bloggersvideo9com
2024-02-05,Facebook Ads,30.11.23wide_DE,743,8.33,19,wide,b1de
2024-02-05,Youtube Ads,youtube_shorts_DE,342,2.97,1,Com_august,bloggersvideo5com
2024-02-05,Facebook Ads,30.11.23wide_DE,58,0.78,0,wide,b3de
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,66,0.58,2,recentlymoved,bloggersvideo3com
2024-02-05,Facebook Ads,30.11.23wide_DE,85,0.85,1,wide,b2de
2024-02-05,Tiktok Ads,,0,0.0,0,,
2024-02-05,Youtube Ads,youtube_shorts_DE,47,0.49,1,Com_august,bloggersvideo8com
2024-02-05,Facebook Ads,24.09.23retargeting_DE,88,0.86,5,retargeting,v11comwebdev
2024-02-05,Facebook Ads,04.07.23recentlymoved_DE,19,0.1,0,recentlymoved,v15com
2024-02-05,Tiktok Ads,12.07.2023wide_DE,385,0.96,0,wide,bloggersvideo5
2024-02-05,Tiktok Ads,12.07.2023wide_DE,339,0.98,4,wide,bloggersvideo8com
2024-02-05,Facebook Ads,02.07.23wide_DE,82,1.14,3,wide,bloggersvideo3com
2024-02-05,Facebook Ads,02.07.23wide_DE,2,0.01,0,wide,bloggersvideo10com_python
2024-02-05,Facebook Ads,30.11.23wide_DE,13,0.07,0,wide,b4de
2024-02-05,Youtube Ads,youtube_shorts_DE,144,1.11,1,Com_august,bloggersvideo2python
2024-02-06,Facebook Ads,07.07.23LAL_DE,199,2.3,4,LAL1,bloggersvideo8com
2024-02-06,Tiktok Ads,12.07.2023wide_DE,17,0.06,1,wide,bloggersvideo10com_python
2024-02-06,Facebook Ads,04.07.23recentlymoved_DE,54,0.4,0,recentlymoved,bloggersvideo3com
2024-02-06,Facebook Ads,02.07.23wide_DE,44,0.35,0,wide,v14com - unactual
2024-02-06,Tiktok Ads,,0,0.0,0,,
2024-02-06,Facebook Ads,24.09.23retargeting_DE,1011,9.17,9,retargeting,bloggersvideo5
2024-02-06,Facebook Ads,12.09.23interests_Uxui_DE,11,0.14,0,interest_work_WebDev,v11comwebdev
2024-02-06,Webinar,01.02.24wide_webinar_DE,1852,20.35,21,wide,v2webinar
2024-02-06,Google Ads,performancemax_eng_DE,82341,129.52,463,,
2024-02-06,Facebook Ads,02.07.23wide_DE,381,5.03,8,wide,bloggersvideo8com
2024-02-06,Bloggers,,117,0.0,2,,
2024-02-06,Tiktok Ads,12.07.2023wide_DE,206,0.45,2,wide,bloggersvideo5
2024-02-06,Facebook Ads,02.07.23wide_DE,102,0.71,0,wide,v15com
2024-02-06,Facebook Ads,02.07.23wide_DE,6,0.02,0,wide,bloggersvideo5com
2024-02-06,Webinar,,0,0.0,0,,
2024-02-06,Tiktok Ads,12.07.2023wide_DE,32,0.08,0,wide,v12com_python
2024-02-06,Facebook Ads,03.07.23women,10,0.12,1,women,bloggersvideo5com
2024-02-06,Facebook Ads,07.07.23LAL_DE,1007,8.94,23,LAL1,bloggersvideo9com
2024-02-06,Youtube Ads,,0,0.0,0,,
2024-02-06,Tiktok Ads,12.07.2023wide_DE,885,2.88,5,wide,v16com
2024-02-06,Facebook Ads,03.07.23women,1317,10.33,17,women,bloggersvideo9com
2024-02-06,Facebook Ads,12.09.23interests_Uxui_DE,786,7.58,9,interest_programming_WebDev,bloggersvideo5
2024-02-06,Tiktok Ads,12.07.2023wide_DE,4545,12.8,44,wide,v13com_python
2024-02-06,Facebook Ads,02.07.23wide_DE,1,0.01,0,wide,v13com_python
2024-02-06,Facebook Ads,02.07.23wide_DE,70,0.41,0,wide,v16com
2024-02-06,Tiktok Ads,12.07.2023wide_DE,1968,6.0,19,wide,bloggersvideo9com
2024-02-06,Facebook Ads,02.07.23wide_DE,4,0.01,0,wide,bloggersvideo10com_python
2024-02-06,Webinar,,213,2.14,3,wide,v3webinar
2024-02-06,Facebook Ads,07.07.23LAL_DE,166,1.99,4,LAL1,bloggersvideo3com
2024-02-06,Facebook Ads,04.07.23recentlymoved_DE,200,1.74,3,recentlymoved,bloggersvideo8com
2024-02-06,Facebook Ads,03.07.23women,105,1.06,1,women,bloggersvideo8com
2024-02-06,Tiktok Ads,12.07.2023wide_DE,303,1.16,1,wide,bloggersvideo8com
2024-02-06,Webinar,,59,0.5,0,wide,v2webinar
2024-02-06,Webinar,01.02.24wide_webinar_DE,210,1.16,1,wide,v3webinar
2024-02-06,Tiktok Ads,12.07.2023wide_DE,1258,4.56,19,wide,bloggersvideo4com
2024-02-06,Facebook Ads,,0,0.0,0,,
2024-02-06,Facebook Ads,04.07.23recentlymoved_DE,13,0.06,0,recentlymoved,v15com
2024-02-06,Facebook Ads,04.07.23recentlymoved_DE,2,0.0,0,recentlymoved,bloggersvideo5com
2024-02-06,Facebook Ads,03.07.23women,44,0.35,0,women,v15com
2024-02-06,Facebook Ads,24.09.23retargeting_DE,108,0.89,3,retargeting,v11comwebdev
2024-02-06,Telegram posts,,0,0.0,0,,
2024-02-06,Webinar,,474,4.66,4,wide,v1webinar
2024-02-06,Telegram posts,,2911,103.2,85,,
2024-02-06,Facebook Ads,04.07.23recentlymoved_DE,1534,11.92,18,recentlymoved,bloggersvideo9com
2024-02-06,Webinar,15.11.23wide_webinar_DE,1210,3.14,6,wide,v3webinar
2024-02-06,Google Ads,,0,0.0,0,,
2024-02-06,Facebook Ads,12.09.23interests_Uxui_DE,475,3.68,7,interest_work_WebDev,bloggersvideo5
2024-02-06,Bloggers,,0,0.0,0,,
2024-02-06,Webinar,15.11.23wide_webinar_DE,319,1.07,1,wide,v1webinar
2024-02-06,Organic,,0,0.0,250,,
2024-02-06,Facebook Ads,04.07.23recentlymoved_DE,5,0.11,0,recentlymoved,v14com
2024-02-06,CRM,,0,0.0,43,,
2024-02-06,Webinar,01.02.24wide_webinar_DE,1199,11.23,15,wide,v1webinar
2024-02-06,SMM,,0,0.0,38,,
2024-02-06,Facebook Ads,02.07.23wide_DE,2093,19.22,36,wide,bloggersvideo9com
2024-02-06,Facebook Ads,12.09.23interests_Uxui_DE,28,0.38,2,interest_programming_WebDev,v11comwebdev
2024-02-06,Webinar,15.11.23wide_webinar_DE,7507,22.38,79,wide,v2webinar
2024-02-06,Partnership,,0,0.0,1,,
2024-02-06,Facebook Ads,03.07.23women,8,0.06,0,women,v14com - unactual
2024-02-07,Facebook Ads,02.07.23wide_DE,3,0.05,0,wide,v12com_python
2024-02-07,Webinar,15.11.23wide_webinar_DE,2273,4.46,11,wide,v1webinar
2024-02-07,Facebook Ads,04.07.23recentlymoved_DE,41,0.42,0,recentlymoved,bloggersvideo3com
2024-02-07,Facebook Ads,03.07.23women,9,0.06,0,women,v15com
2024-02-07,Webinar,,676,9.06,7,wide,v2webinar
2024-02-07,Telegram posts,,3954,34.0,155,,
2024-02-07,Facebook Ads,,0,0.0,0,,
2024-02-07,SMM,,0,595.0,240,,
2024-02-07,Webinar,,0,0.0,0,,
2024-02-07,Facebook Ads,04.07.23recentlymoved_DE,2,0.01,0,recentlymoved,bloggersvideo10com_python
2024-02-07,Facebook Ads,24.09.23retargeting_DE,81,0.82,1,retargeting,v11comwebdev
2024-02-07,SMM,,0,0.0,240,,
2024-02-07,Webinar,01.02.24wide_webinar_DE,404,4.07,6,wide,v1webinar
2024-02-07,Facebook Ads,04.07.23recentlymoved_DE,1272,10.54,9,recentlymoved,bloggersvideo9com
2024-02-07,Facebook Ads,02.07.23wide_DE,14,0.07,0,wide,v16com
2024-02-07,Telegram posts,,0,0.0,0,,
2024-02-07,Facebook Ads,02.07.23wide_DE,582,7.88,5,wide,bloggersvideo8com
2024-02-07,Bloggers,,78,0.0,2,,
2024-02-07,Facebook Ads,12.09.23interests_Uxui_DE,4,0.01,0,interest_work_WebDev,v11comwebdev
2024-02-07,Facebook Ads,12.09.23interests_Uxui_DE,738,7.68,10,interest_programming_WebDev,bloggersvideo5
2024-02-07,Facebook Ads,07.07.23LAL_DE,5,0.31,0,LAL1,bloggersvideo5com
2024-02-07,Tiktok Ads,12.07.2023wide_DE,12,0.02,0,wide,bloggersvideo10com_python
2024-02-07,Facebook Ads,03.07.23women,1,0.01,0,women,v14com - unactual
2024-02-07,Tiktok Ads,12.07.2023wide_DE,25,0.02,0,wide,v12com_python
2024-02-07,Facebook Ads,12.09.23interests_Uxui_DE,18,0.26,1,interest_programming_WebDev,v11comwebdev
